"Ship","Tow_number","Net_number","Taxon","Fish.ID","Image.Name","ImageJ.Number","Std_length_mm","Notes","Tow_net","cruise_no","fish_no","packet_no","lowest_taxa_final","taxa_code_final","taxa_code_final_method","taxa_code_original","taxa_updated_date","visual_ID_confidence","photo_ID","total_weight","gut_weight_full","gut_weight_empty","gut_dispensation","sex","sex_confidence","gonad_weight","head_collected","body_location","fish_comments","processed_date","processed_initials","taxa_code","Lowest_taxon","Date","TimeLocal","DayNight","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","MeshSize","DepthStart","DepthEnd","DepthInterval","VolFilt","Temp","Sal","FracBiom","VolFiltM3","split_correct_Cook","Family","estimated_weight","weight.to.use"
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-17","SG2105_MOC8_Net1_ImageJ","17",32.4555,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.300564886805095,0.300564886805095
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-18","SG2105_MOC8_Net1_ImageJ","18",16.9785,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0432080177415469,0.0432080177415469
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-19","SG2105_MOC8_Net1_ImageJ","19",15.519,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.033014621753214,0.033014621753214
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-20","SG2105_MOC8_Net1_ImageJ","20",30.1035,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.239956486120324,0.239956486120324
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-21","SG2105_MOC8_Net1_ImageJ","21",26.4915,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.163664650558498,0.163664650558498
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-23","SG2105_MOC8_Net1_ImageJ","23",31.941,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.286525367756332,0.286525367756332
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-24","SG2105_MOC8_Net1_ImageJ","24",28.518,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.204074360413164,0.204074360413164
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-25","SG2105_MOC8_Net1_ImageJ","25",28.9905,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.214364512858347,0.214364512858347
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-26","SG2105_MOC8_Net1_ImageJ","26",47.8275,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.959474348391239,0.959474348391239
"Sarmiento","8",1,"Gonostomatidae","MOC8-Net1-Gon-27","SG2105_MOC8_Net1_ImageJ","27",19.908,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.0695839030776708,0.0695839030776708
"Sarmiento","8",1,"Myctophidae","MOC8-Net1-Myc-1","SG2105_MOC8_Net1_ImageJ","32",29.232,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Myctophidae",0.288960960602647,0.288960960602647
"Sarmiento","8",1,"Myctophidae","MOC8-Net1-Myc-2","SG2105_MOC8_Net1_ImageJ","33",36.1305,NA,"8 _ 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Myctophidae",0.558521889317917,0.558521889317917
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-1","SG2105_MOC8_Net2_ImageJ","1",22.26,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0972058350193043,0.0972058350193043
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-2","SG2105_MOC8_Net2_ImageJ","2",22.239,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.096931566596803,0.096931566596803
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-3","SG2105_MOC8_Net2_ImageJ","3",18.522,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0560646648877805,0.0560646648877805
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-4","SG2105_MOC8_Net2_ImageJ","4",24.234,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.125359437205531,0.125359437205531
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-5","SG2105_MOC8_Net2_ImageJ","5",16.716,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0412388544906492,0.0412388544906492
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-6","SG2105_MOC8_Net2_ImageJ","6",21.8925,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0924802510182454,0.0924802510182454
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-7","SG2105_MOC8_Net2_ImageJ","7",24.1395,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.123901723220123,0.123901723220123
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-8","SG2105_MOC8_Net2_ImageJ","8",18.6795,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0575039793820497,0.0575039793820497
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-9","SG2105_MOC8_Net2_ImageJ","9",20.475,"headless","8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0756867581747599,0.0756867581747599
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-11","SG2105_MOC8_Net2_ImageJ","11",17.2935,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0456524624327026,0.0456524624327026
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-12","SG2105_MOC8_Net2_ImageJ","12",21.378,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.086125143078761,0.086125143078761
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-13","SG2105_MOC8_Net2_ImageJ","13",19.2465,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0628890013274334,0.0628890013274334
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-14","SG2105_MOC8_Net2_ImageJ","14",17.346,NA,"8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0460686144417851,0.0460686144417851
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-15","SG2105_MOC8_Net2_ImageJ","15",23.5515,"head damaged","8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.115084410481294,0.115084410481294
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-16","SG2105_MOC8_Net2_ImageJ","16",21.249375,"headless","8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0845831629876376,0.0845831629876376
"Sarmiento","8",2,"Gonostomatidae","MOC8-Net2-Gon-19","SG2105_MOC8_Net2_ImageJ","19",15.141,"body broken, head attached","8 _ 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Gonostomatidae",0.0306652878336329,0.0306652878336329
"Sarmiento","8",3,"Sternoptychidae","MOC8-Net3-Ste-1","SG2105_MOC8_Net3_ImageJ","2",14.8365,NA,"8 _ 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,300,100,200,NA,NA,NA,NA,17420,NA,"Sternoptychidae",0.0466335830257061,0.0466335830257061
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-1","SG2105_MOC8_Net4_ImageJ_1","1",23.331,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.143303484935618,0.143303484935618
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-2","SG2105_MOC8_Net4_ImageJ_1","2",27.5205,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.239519513876656,0.239519513876656
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-3","SG2105_MOC8_Net4_ImageJ_1","3",27.132,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.22915849209752,0.22915849209752
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-4","SG2105_MOC8_Net4_ImageJ_1","4",16.779,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.0513990584711943,0.0513990584711943
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-5","SG2105_MOC8_Net4_ImageJ_1","5",15.0675,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.0367810435930862,0.0367810435930862
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-6","SG2105_MOC8_Net4_ImageJ_1","6",26.5335,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.213798709657382,0.213798709657382
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-7","SG2105_MOC8_Net4_ImageJ_1","7",15.1095,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.037100873759422,0.037100873759422
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-8","SG2105_MOC8_Net4_ImageJ_1","8",25.4625,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.188083145895934,0.188083145895934
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-9","SG2105_MOC8_Net4_ImageJ_1","9",18.039,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.0643820347468267,0.0643820347468267
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-10","SG2105_MOC8_Net4_ImageJ_1","10",48.2265,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",1.37124732152041,1.37124732152041
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-11","SG2105_MOC8_Net4_ImageJ_1","11",27.846,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.248441386505306,0.248441386505306
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-12","SG2105_MOC8_Net4_ImageJ_1","12",29.7675,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.305745953853781,0.305745953853781
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-13","SG2105_MOC8_Net4_ImageJ_1","13",24.6225,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.169447587006117,0.169447587006117
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-14","SG2105_MOC8_Net4_ImageJ_1","14",24.5385,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.167656037536026,0.167656037536026
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-15","SG2105_MOC8_Net4_ImageJ_1","15",21.8085,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.116171536877932,0.116171536877932
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-16","SG2105_MOC8_Net4_ImageJ_1","16",24.3285,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.163233475820155,0.163233475820155
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-17","SG2105_MOC8_Net4_ImageJ_1","17",28.182,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.257884818900677,0.257884818900677
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-18","SG2105_MOC8_Net4_ImageJ_1","18",19.9815,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.088493879341729,0.088493879341729
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-19","SG2105_MOC8_Net4_ImageJ_1","19",12.747,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.0218629469025034,0.0218629469025034
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-20","SG2105_MOC8_Net4_ImageJ_1","20",28.707,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.273123084230523,0.273123084230523
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-21","SG2105_MOC8_Net4_ImageJ_1","21",28.686,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.272502122126684,0.272502122126684
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-22","SG2105_MOC8_Net4_ImageJ_1","22",29.5155,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.297767021892925,0.297767021892925
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-23","SG2105_MOC8_Net4_ImageJ_1","23",28.8855,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.278440075524538,0.278440075524538
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-24","SG2105_MOC8_Net4_ImageJ_1","24",27.51,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.23923538884291,0.23923538884291
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-25","SG2105_MOC8_Net4_ImageJ_1","25",28.266,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.260283149121326,0.260283149121326
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-26","SG2105_MOC8_Net4_ImageJ_1","26",22.764,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.132746556482746,0.132746556482746
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-27","SG2105_MOC8_Net4_ImageJ_1","27",11.2665,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.0148913643080355,0.0148913643080355
"Sarmiento","8",4,"Myctophidae","MOC8-Net4-Myc-28","SG2105_MOC8_Net4_ImageJ_1","28",22.071,NA,"8 _ 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,100,0,100,NA,NA,NA,NA,15285,NA,"Myctophidae",0.120576265205973,0.120576265205973
