cruise_no,Ship,Tow_number,Net_number,fish_no,packet_no,lowest_taxa_final,taxa_code_final,taxa_code_final_method,taxa_code_original,taxa_updated_date,visual_ID_confidence,photo_ID,total_length,fork_length,Std_length_mm,total_weight,gut_weight_full,gut_weight_empty,gut_dispensation,sex,sex_confidence,gonad_weight,head_collected,body_location,fish_comments,processed_date,processed_initials
SG2105,Sarmiento,8,4,550,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG550_MOC8_NET4,35,32.58,30.37,0.4569,0.0304,,visual,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,551,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG551_MOC8_NET4,,31.3,30.23,0.334,,,mb,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,552,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG552_MOC8_NET4,34.68,31.53,29.1,0.3574,,,mb,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,553,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG553_MOC8_NET4,,30.78,29.14,0.3453,,,mb,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,554,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG554_MOC8_NET4,,37.77,35.55,0.6078,,,mb,2,H,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,555,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG555_MOC8_NET4,,37.9,35.92,0.695,,,mb,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,556,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG556_MOC8_NET4,,30,28.88,0.3077,0.0203,,visual,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,557,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG557_MOC8_NET4,,37.86,36.49,0.8217,0.0336,,visual,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,558,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG558_MOC8_NET4,,,29.04,0.3684,0.0198,,visual,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,559,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG559_MOC8_NET4,,,40.72,1.0556,0.0273,,visual,1,H,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,560,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG560_MOC8_NET4,31.68,29.74,27.45,0.2877,0.0165,,visual,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,561,101,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG561_MOC8_NET4,,,40.41,0.9478,,,mb,,,,,neg80,,20220121,LSL
SG2105,Sarmiento,8,4,562,101,Symbolophorus veranyi,SYVE,visual,SYVE,,M,SG2105_ORG562_MOC8_NET4,57.25,49.19,46.37,1.2998,,,mb,,,,,neg80,ID Notes: SAO1 above VO2. Gut: could have squeezed contents but short on time,20220121,LSL
SG2105,Sarmiento,8,4,563,101,Symbolophorus veranyi,SYVE,visual,SYVE,,M,SG2105_ORG563_MOC8_NET4,53.33,48.99,46.07,1.1899,,,mb,,,,,neg80,ID Notes: SAO1 above VO2.,20220121,LSL
SG2105,Sarmiento,8,4,564,101,Symbolophorus veranyi,SYVE,visual,SYVE,,M,SG2105_ORG564_MOC8_NET4,,47.34,43.55,1.1344,,,mb,,,,,neg80,ID Notes: SAO1 above VO2.,20220121,LSL
SG2105,Sarmiento,8,4,565,101,Notoscopelus resplendens,NORE,visual,NORE,,M,SG2105_ORG565_MOC8_NET4,,33.62,30.9,0.3802,,,visual,,,,,neg80,"ID Notes: initially grouped with SYVE but modified ID post-disection (2 POL at lateral line; GR 6+1+12). Gut: tearing, so has liver, etc in vial. ",20220121,LSL
SG2105,Sarmiento,8,4,566,101,Symbolophorus veranyi,SYVE,visual,SYVE,,M,SG2105_ORG566_MOC8_NET4,,35.83,34.06,0.6185,,,visual,,,,,neg80,ID Notes: SAO1 above VO2.,20220121,LSL
SG2105,Sarmiento,8,4,567,101,Symbolophorus veranyi,SYVE,visual,SYVE,,M,SG2105_ORG567_MOC8_NET4,,51.26,46.98,1.644,0.1672,,visual,,,,,neg80,ID Notes: SAO1 above VO2.,20220121,LSL
SG2105,Sarmiento,8,4,568,101,Myctophum punctatum,MYPU,visual,MYPU,,M,SG2105_ORG568_MOC8_NET4,50.98,46.22,42.45,,0.0928,,visual,,,,,neg80,ID Notes: AOP 8+. Pics and weight after fish BC and tissue samples so est 1.0300,20220121,LSL
SG2105,Sarmiento,8,4,569,101,Myctophum punctatum,MYPU,visual,MYPU,,M,SG2105_ORG569_MOC8_NET4,30.82,,25.5,0.2375,,,mb,,,,,neg80,ID Notes: AOP 8+,20220121,LSL
SG2105,Sarmiento,8,0,570,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG570-572_MOC8_NET0,,,29.5,0.3183,,,none,,,,,neg80,Org 570-576 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,571,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG570-572_MOC8_NET0,,36.84,34.71,0.5812,,,none,,,,,neg80,Org 570-576 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,572,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG570-572_MOC8_NET0,,,33.91,0.4968,,,none,,,,,neg80,Org 570-576 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,573,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG573-576_MOC8_NET0,,,28.66,0.3088,,,none,,,,,neg80,Org 570-576 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,574,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG573-576_MOC8_NET0,,,,,,,none,,,,,neg80,Org 570-576 refrozen in foil together. Body in bad shape but think BEGL. Min length=25.34 mm; min wgt=0.2590,20220125,LSL
SG2105,Sarmiento,8,0,575,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG573-576_MOC8_NET0,,,30.59,,,,none,,,,,neg80,Org 570-576 refrozen in foil together. Body in bad shape but think BEGL. min wgt=0.3156,20220125,LSL
SG2105,Sarmiento,8,0,576,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG573-576_MOC8_NET0,,,28,,,,none,,,,,neg80,Org 570-576 refrozen in foil together. Body in bad shape but think BEGL.min wgt=0.2421,20220125,LSL
SG2105,Sarmiento,8,0,577,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG577-580_MOC8_NET0,,,26.14,0.2564,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,578,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG577-580_MOC8_NET0,,,28.62,0.3331,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,579,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG577-580_MOC8_NET0,,,26.16,0.2735,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,580,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG577-580_MOC8_NET0,,,33,0.4815,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,581,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG581-583_MOC8_NET0,,,33.65,0.5391,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,582,103,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG581-583_MOC8_NET0,40.48,37.24,35.93,0.7805,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,583,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG581-583_MOC8_NET0,,,39.43,0.8772,,,none,,,,,neg80,ORG 577-583 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,584,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG584-587_MOC8_NET0,,,37.15,0.7883,,,none,,,,,neg80,Org 584-591 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,585,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG584-587_MOC8_NET0,,,27.19,0.2855,,,none,,,,,neg80,Org 584-591 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,586,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG584-587_MOC8_NET0,,,27.38,0.3025,,,none,,,,,neg80,Org 584-591 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,587,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG584-587_MOC8_NET0,,,27.34,0.3172,,,none,,,,,neg80,Org 584-591 refrozen in foil together,20220125,LSL
SG2105,Sarmiento,8,0,588,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG588-590_MOC8_NET0,,,,,,,none,,,,,neg80,Org 584-591 refrozen in foil together. Min length=33.41 mm; min wgt=0.5634 g,20220125,LSL
SG2105,Sarmiento,8,0,589,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG588-590_MOC8_NET0,,,,,,,none,,,,,neg80,Org 584-591 refrozen in foil together. Min length=23.93 mm; min wgt=0.2721 g,20220125,LSL
SG2105,Sarmiento,8,0,590,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG588-590_MOC8_NET0,,,,,,,none,,,,,neg80,Org 584-591 refrozen in foil together. Min length=31.44 mm; min wgt=0.6825 g,20220125,LSL
SG2105,Sarmiento,8,0,591,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG5791-593_MOC8_NET0,,,,,,,none,,,,,neg80,Org 584-591 refrozen in foil together. ID Notes: fish in poor condition but assuming BEGL. Min length=38.49 mm; min wgt=0.6512 g,20220125,LSL
SG2105,Sarmiento,8,0,592,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG5791-593_MOC8_NET0,,,25.13,,,,none,,,,,neg80,ID Notes: really poor condition but assuming BEGL. Est wgt=0.1730,20220125,LSL
SG2105,Sarmiento,8,0,593,103,Benthosema glaciale,BEGL,visual,BEGL,,M,SG2105_ORG5791-593_MOC8_NET0,,,25.19,0.2232,,,none,,,,,neg80,ID Notes: really poor condition but assuming BEGL. ,20220125,LSL
SG2105,Sarmiento,8,0,594,103,Lampanyctus macdonaldi,LAMA,visual,LAMA,,H,SG2105_ORG594_MOC8_NET0,37.94,,31.75,0.3113,,,none,,,,,neg80,"ID Notes: confident to genus, did not count GR",20220125,LSL
SG2105,Sarmiento,9,2,595,116,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG595_MOC9_NET2,,,25.67,0.4278,,,mb,1,H,,,neg80,Broken post abdominal spines but pretty confident ID. Gut: severed in body cavity but think all contents made it to vial,20220125,LSL
SG2105,Sarmiento,9,2,596,116,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG596_MOC9_NET2,35.8,31.56,29.69,0.5618,0.0202,,visual,,,,,neg80,Gut: appeared severed before dissection,20220125,LSL
SG2105,Sarmiento,9,2,597,116,Protomyctophum arcticum,PRAR,visual,PRAR,,H,SG2105_ORG597_MOC9_NET2,40.6,36.14,32.73,0.5618,,,mb,,,,,neg80,"Gut: cut in half (not sure what's happening today). ID Notes: FF tag said sternoptychid but def myctophid. AO single series (=15), can't assess PVO1-2 because fo skin damage, but interorbital narrow and eyes appear telescopic",20220125,LSL
SG2105,Sarmiento,9,2,598,116,Protomyctophum arcticum,PRAR,visual,PRAR,,H,SG2105_ORG598_MOC9_NET2,,,33.9,0.6133,0.0142,,visual,,,,,neg80,"ID Notes: FF tag said sternoptychid but def myctophid. AO single series (=15), can't assess PVO1-2 because fo skin damage, but interorbital narrow and eyes appear telescopic",20220125,LSL
SG2105,Sarmiento,9,2,599,116,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG599_MOC9_NET2,,,32.38,0.1684,,,mb,,,,,neg80,599-600 appear to be same species,20220125,LSL
SG2105,Sarmiento,9,2,600,116,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG600_MOC9_NET2,34.08,,30.07,,,,none,,,,,neg80,"599-600 appear to be same species. Gut/body cavity/posterior body damaged and falling apart, no fish BC. Est wgt=0.1508 g",20220125,LSL
SG2105,Sarmiento,9,1,601,114,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG601_MOC9_NET1,,,25.62,0.2127,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,602,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG602-604_MOC9_NET1,,,31.57,0.1778,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,603,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG602-604_MOC9_NET1,,,28.18,0.1128,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,604,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG602-604_MOC9_NET1,,,33.34,0.1871,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,605,115,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG605-606_MOC9_NET1,34.62,32.64,30.67,0.161,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,606,115,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG605-606_MOC9_NET1,,,,,,,none,,,,,neg80,"Org 602-606 in bad shape with damage, no samples",20220127,LSL
SG2105,Sarmiento,9,1,607,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG607_MOC9_NET1,37.4,32.56,30.4,0.1467,,,mb,,,,,neg80,,20220127,LSL
SG2105,Sarmiento,9,1,608,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG608_MOC9_NET1,,,42.08,0.3447,,,mb,,,,,neg80,"Fish in rough shape, body cavity squished but gut appears intact",20220127,LSL
SG2105,Sarmiento,9,1,609,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG609_MOC9_NET1,,,34.16,0.1879,,,mb,,,,,neg80,,20220127,LSL
SG2105,Sarmiento,9,1,610,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG610_MOC9_NET1,,,32.75,0.174,0.0178,,visual,,,,,neg80,,20220127,LSL
SG2105,Sarmiento,9,1,611,115,Cyclothone microdon,CYMI,visual,CYMI,,L,SG2105_ORG611_MOC9_NET1,,39.4,38.11,0.2478,0.0061,,visual,,,,,neg80,,20220127,LSL
SG2105,Sarmiento,9,1,612,115,Scopelogadus beanii,SCBE,visual,SCBE,,H,SG2105_ORG612_MOC9_NET1,,58.1,52.5,0.2994,,,mb,,,,,neg80,"ID Notes: DF II, 10. Gut damaged but put all into vial, likely other organs present too",20220127,LSL
SG2105,Sarmiento,9,3,613,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG613_MOC9_NET3,,,25.05,0.4455,,,mb,2,H,,,neg80,ID Notes: single serrated postab spine,20220127,LSL
SG2105,Sarmiento,9,3,614,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG614_MOC9_NET3,,,22.56,0.2878,,,mb,,,,,neg80,Tissue sample touched petri dish,20220127,LSL
SG2105,Sarmiento,9,3,615,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG615_MOC9_NET3,,,26.46,0.4106,,,mb,2,H,,,neg80,Gut in mouth but ok. Gonads through vent,20220127,LSL
SG2105,Sarmiento,9,3,616,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG616_MOC9_NET3,,,20.03,0.2305,0.0202,,visual,,,,,neg80,,20220127,LSL
SG2105,Sarmiento,9,3,617,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG617_MOC9_NET3,,,24.64,,,,visual,,,,,neg80,Caudal peduncle truncated. Est wgt=0.3768 g,20220127,LSL
SG2105,Sarmiento,9,3,618,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG618_MOC9_NET3,,,27.26,0.4446,,,visual,,,,,neg80,Gut in mouth and coming apart; put all organisms from mouth into gut vial,20220127,LSL
SG2105,Sarmiento,9,3,619,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG619_MOC9_NET3,,,24.3,0.306,,,none,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,3,620,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG620_MOC9_NET3,,,20.64,0.2015,,,mb,1,,,,neg80,Gut in mouth,20220128,LSL
SG2105,Sarmiento,9,3,621,117,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG621_MOC9_NET3,,,23.24,,,,visual,1,,,,neg80,"Gut mushy, hard to remove; may have lost som econtents",20220128,LSL
SG2105,Sarmiento,9,3,622,117,Valenciennellus tripunctulatus,VATR,visual,VATR,,L,SG2105_ORG622-623_MOC9_NET3,,,,,,,none,,,,,neg80,Head only,20220128,LSL
SG2105,Sarmiento,9,3,623,117,Myctophidae,MYCT,visual,MYCT,,,SG2105_ORG622-623_MOC9_NET3,,,,,,,none,,,,,neg80,Head only,20220128,LSL
SG2105,Sarmiento,9,4,624,120,Benthosema glaciale,BEGL,visual,BEGL,,L,SG2105_ORG624-625_MOC9_NET4,,,28.33,0.3101,,,none,,,,,neg80,"Fish in rough shape and only ""bits"" present",20220128,LSL
SG2105,Sarmiento,9,4,625,120,Myctophidae,MYCT,visual,MYCT,,,SG2105_ORG624-625_MOC9_NET4,,,32.23,0.375,,,none,,,,,neg80,"Fish in rough shape and only ""bits"" present",20220128,LSL
SG2105,Sarmiento,9,4,626,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG626_MOC9_NET4,,30.15,27.63,0.3222,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,627,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG627_MOC9_NET4,,,30.42,0.3908,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,628,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG628_MOC9_NET4,39.29,36.37,33.75,0.7008,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,629,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG629_MOC9_NET4,33.35,31.52,29.36,0.3703,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,630,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG630_MOC9_NET4,43.01,38.93,37.08,0.8524,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,631,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG631_MOC9_NET4,,29.98,27.63,0.2944,0.0118,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,632,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG632_MOC9_NET4,,34.99,32.77,0.5529,0.0249,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,633,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG633_MOC9_NET4,31.28,29.79,27.62,0.3172,0.0096,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,634,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG634_MOC9_NET4,31.08,28.48,27,0.2878,,,visual,,,,,neg80,Gut tore; contents ok but all organs in vial,20220128,LSL
SG2105,Sarmiento,9,4,635,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG635_MOC9_NET4,38.83,34.8,33.39,0.5733,0.0321,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,636,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG636_MOC9_NET4,42.2,39.11,36.24,0.6653,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,637,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG637_MOC9_NET4,,,27.86,0.2805,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,638,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG638_MOC9_NET4,,29.26,27.25,0.2774,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,639,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG639_MOC9_NET4,42.44,39.36,36.62,0.7689,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,640,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG640_MOC9_NET4,,30.55,29.36,0.3838,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,641,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG641_MOC9_NET4,,,27.73,0.292,,,mb,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,642,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG642_MOC9_NET4,30.09,27.64,25.85,0.2389,0.0105,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,643,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG643_MOC9_NET4,,29.1,27.29,0.3572,0.0145,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,644,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG644_MOC9_NET4,33.53,32.15,29.69,0.3818,0.0211,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,645,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG6245_MOC9_NET4,44.57,41,38.15,0.8134,0.0464,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,4,646,120,Benthosema glaciale,BEGL,visual,BEGL,,H,SG2105_ORG646_MOC9_NET4,,,40.15,1.2304,0.0588,,visual,,,,,neg80,,20220128,LSL
SG2105,Sarmiento,9,0,647,118,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG647-650_MOC9_NET0,36.38,32.57,28.94,0.6589,,,none,,,,,neg80,,20220201,LSL
SG2105,Sarmiento,9,0,648,118,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG647-650_MOC9_NET0,,,19.5,0.19,,,none,,,,,neg80,,20220201,LSL
SG2105,Sarmiento,9,0,649,118,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG647-650_MOC9_NET0,,26.46,24.24,0.364,,,none,,,,,neg80,,20220201,LSL
SG2105,Sarmiento,9,0,650,118,Argyropelecus hemigymnus,ARHE,visual,ARHE,,H,SG2105_ORG647-650_MOC9_NET0,,,23.24,0.3486,,,none,,,,,neg80,,20220201,LSL
SG2105,Sarmiento,9,0,651,118,Argyropelecus aculeatus,ARAC,visual,ARAC,,H,SG2105_ORG651_MOC9_NET0,,43.18,39.02,2.8019,,,none,,,,,neg80,ID Notes: posterior abdominal spine longer/heavier than anterior,20220201,LSL
SG2105,Sarmiento,9,0,652,118,Argyropelecus olfersii,AROL,genetic,ARLY,20231213,M,SG2105_ORG652_MOC9_NET0,38.39,34.32,31.07,1.1156,,,none,,,,,neg80,"ID Notes: could be olfersi, but believe top preopercular spine past boney edge of preopercle and bottom slightly curved forward",20220201,LSL
SG2105,Sarmiento,9,0,653,118,Argyropelecus olfersii,AROL,visual,ARLY,,M,SG2105_ORG653_MOC9_NET0,,,28.23,0.7555,,,none,,,,,neg80,ID Notes: could be olfersi; no bottom preopercular spine (either side) to evaluate,20220201,LSL
SG2105,Sarmiento,9,0,654,118,Argyropelecus olfersii,AROL,visual,AROL,,M,SG2105_ORG654_MOC9_NET0,,,18,0.2593,,,none,,,,,neg80,ID Notes: anterior postabdominal spine curved forward,20220201,LSL
SG2105,Sarmiento,9,0,655,118,Benthosema glaciale,BEGL,visual,BEGL,,L,SG2105_ORG655-657_MOC9_NET0,,,28.39,0.2656,,,none,,,,,neg80,Org 655-657 in foil together. In really poor shape. Look to be BEGL shaped though. Head squished,20220201,LSL
SG2105,Sarmiento,9,0,656,118,Benthosema glaciale,BEGL,visual,BEGL,,L,SG2105_ORG655-657_MOC9_NET0,,,25.57,,,,none,,,,,neg80,Org 655-657 in foil together. In really poor shape. Look to be BEGL shaped though.,20220201,LSL
SG2105,Sarmiento,9,0,657,118,Benthosema glaciale,BEGL,visual,BEGL,,L,SG2105_ORG655-657_MOC9_NET0,,,,,,,none,,,,,neg80,Org 655-657 in foil together. In really poor shape. Look to be BEGL shaped though.,20220201,LSL
SG2105,Sarmiento,9,0,658,118,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG658-661_MOC9_NET0,,,32.95,0.1751,,,none,,,,,neg80,Org 658-661 refrozen in foil together,20220201,LSL
SG2105,Sarmiento,9,0,659,118,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG658-661_MOC9_NET0,,,,,,,none,,,,,neg80,Org 658-661 refrozen in foil together,20220201,LSL
SG2105,Sarmiento,9,0,660,118,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG658-661_MOC9_NET0,,,38.66,0.2913,,,none,,,,,neg80,Org 658-661 refrozen in foil together,20220201,LSL
SG2105,Sarmiento,9,0,661,118,Cyclothone sp.,CYSP,visual,CYSP,,,SG2105_ORG658-661_MOC9_NET0,,,52.17,0.8972,,,none,,,,,neg80,Org 658-661 refrozen in foil together,20220201,LSL
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
